,current_ratio,quick_ratio,cash_ratio,working_capital_to_total_assets,debt_to_equity,debt_to_assets,long_term_debt_ratio,operating_margin,net_margin,roa,roe,asset_turnover,revenue_growth_qoq,earnings_growth_qoq,cfo_to_net_income,accruals_ratio,liquidity_profile_score,solvency_profile_score,profitability_profile_score,growth_quality_profile_score,overall_financial_health_score,rel_return_5d,rel_return_10d,rel_return_21d,realized_vol_21d,realized_vol_63d,vol_ratio_21d_63d,beta_63d_to_sector,overnight_gap_1d,abs_return_shock_1d,drawdown_21d,return_zscore_21d,volume_ratio_20d,log_volume,abnormal_volume_flag,sec_sentiment_score,sec_positive_prob,sec_negative_prob,sec_neutral_prob,sec_sentiment_abs,sec_sentiment_change_prev,sec_positive_change_prev,sec_negative_change_prev,sec_chunk_count,sec_log_chunk_count,days_since_prior_event,days_since_prior_same_event_type,current_filing_fundamentals_available,fund_snapshot_is_current_event
beta_63d_to_sector,0.04047255350883213,0.006183150490370306,-0.01961562679461663,-0.034103729553357005,-0.03817560257095093,-0.04271448766722135,0.06858629054317729,0.016842441834040153,0.004387907000066766,0.019163074629937955,0.016575602922853688,0.0014980925525093249,0.013696103316315147,0.09560757704941848,-0.08837231665688997,-0.016681448658659743,-0.026495167761962035,0.014948418927127208,0.03578451213278933,0.03125679562425456,0.010872322849082936,-0.06144067814570198,-0.07123718900445697,-0.0920138222845238,0.3481530113601927,0.3606803595245804,0.0612053599163935,1.0,0.059570256261081145,0.08545154118317817,-0.1707154349905686,-0.038281452068365925,-0.013749313360682917,0.00894716677770977,0.006831090219027351,-0.1023613634456975,-0.10229853093417306,0.08654221563691386,-0.026060033559207454,0.10996417231179881,0.0017948396834911076,0.007664288054289352,-0.003910081094664015,-0.019534770995557817,-0.019534770995557817,-0.015125139994987763,0.02324056335282112,-8.655175149135018e-05,0.0009182950729879738
overnight_gap_1d,-0.026906481491999562,0.01766446737804077,-0.0034029328361020396,0.03374689886408311,0.047415677605900465,0.008815572503516056,-0.013916332826337948,-0.0020924200345631525,0.0004945487110235143,-0.009734354308195765,-0.062252181156404504,-0.020922696847328316,-0.02494029520284361,-0.05360660453799136,0.07007946884514865,0.003646616796628054,-0.009056325013172035,-0.01008395380189066,-0.073815261806435,0.0028628057862374245,-0.0432070819106329,0.27445033700316307,0.19445055957424948,0.18557000337292384,0.0377245356102427,0.07581054794214208,-0.03781651038180623,0.059570256261081145,1.0,0.010318217078508957,0.24637800470583368,0.5009949087569618,-0.007353838045284296,0.02151617993607658,0.006088491576572649,0.007370304230686147,0.030683406258791488,0.003048971805152505,-0.012465962316427652,-0.006459325407438959,0.05256134377633228,0.0961501830780465,-0.0001564425618074987,-0.048987342976946395,-0.048987342976946395,-0.07663167368921318,-0.007217216441606024,-0.03876066593754401,-0.03991251374468635
abs_return_shock_1d,-0.025985539390333007,-0.0430479662540368,-0.046711997528969346,0.01985414273284339,0.06753885342482355,0.02613119042072232,-0.041020051536268747,-0.05037104777398899,-0.037075623106455256,-0.04928313930003487,-0.04639956125214937,-0.039910314920272257,-0.004341251126396926,-0.007877587972474936,0.0054482391539579095,0.04429875289771981,0.004618736807943442,-0.020188082992924225,-0.04314043163227475,0.03623232677926079,-0.024411117599597815,0.03944137468800377,0.048083401725996545,9.701231304962638e-05,0.27452802051634434,0.16572402866277447,0.21938958550541507,0.08545154118317817,0.010318217078508957,1.0,-0.09419752574235282,0.09211540885868157,0.4063354255553789,0.18648031083518957,0.35221021738023406,-0.04300811154160367,0.021552026172341834,0.06281633037251823,-0.050776265167469144,0.03839477438581152,-0.0035078919855483595,0.020939868645599845,0.02327149735968326,-0.04990159785805249,-0.04990159785805249,-0.02003113010323984,-0.02567625474518125,-0.07937924547645829,-0.07662118602853343
drawdown_21d,0.02845875434992466,0.05272503277468967,-0.011889453060819451,0.0109290704435597,0.026932139392773575,0.007836615564569034,0.031143857430253743,0.1212202883740277,0.11689049952297395,0.006131354061562574,0.011615614125989684,-0.04940561058666429,0.029930906832341713,0.002262381372868311,-0.026091276107475213,0.03349461547453554,0.038132284765597074,-0.027600103904932633,0.037573743757667,-0.0013488107598097973,0.01585137134602349,0.5507626650138271,0.6215837367375179,0.646180111407861,-0.35357386032900984,-0.20138573042622177,-0.3064891774324284,-0.1707154349905686,0.24637800470583368,-0.09419752574235282,1.0,0.3023071189652272,-0.0026665248192169764,-0.03743955097338321,-0.008629946920321388,0.12932012223515127,0.10572232970394979,-0.09497704123185437,0.026325050798186762,-0.12265965206399983,0.09107462038972249,0.0574166605434702,-0.06453405537578705,0.019157379093162556,0.019157379093162556,-0.016949264605769728,-0.08122495648531808,0.005026201421152657,0.00451725094277953
return_zscore_21d,-0.03033464365892896,0.012749925655118817,-0.035593819582868384,0.016319218770139168,0.04345592112571976,0.02156589010888297,0.038261601800620576,-0.08297904696250141,-0.027295848210416848,0.028925353232964423,-0.01632256295015965,0.016185722701076807,0.005467526984759023,-0.03012076708118001,0.052200756785964066,-0.023651056194146494,0.0006168176082030723,-0.05556213974594338,-0.03906651570005819,-0.00027325421403152884,-0.04113303426752632,0.37067573931511866,0.2195696967158762,0.09767563177310656,0.04328582257309898,0.03545381271580705,0.034905267594986904,-0.038281452068365925,0.5009949087569618,0.09211540885868157,0.3023071189652272,1.0,0.015214518027942924,0.009415989557609297,0.022046152212686528,0.026320725574516427,0.042294764170883695,-0.006114895286432142,0.001466788200727001,-0.02505574071159322,0.035529706673998504,0.04238298739186819,-0.008840463163568669,-0.0023645551209301344,-0.0023645551209301344,0.027282540446025287,0.010132820464883643,0.025513951091798007,0.02505364877410222
volume_ratio_20d,-0.06015418953539571,0.09218308153673864,-0.05539194105460014,-0.059788128884862804,0.04934497584858555,0.062197476020788026,0.0584957740043127,0.055071507870452036,0.030508419205348872,0.011674872886324437,0.005814398868163477,-0.019289161632221066,-0.04630507026246672,-0.07144968274523136,-0.07272360247390537,0.004629472644141416,-0.026178076847776094,-0.019213671029024795,0.0724763089963538,0.06211287157276815,0.019697388056682006,-0.005512961182369385,-0.04208801706388597,-0.07089976882450692,-0.15065549704216205,-0.08769162364764548,-0.12604368006352343,-0.013749313360682917,-0.007353838045284296,0.4063354255553789,-0.0026665248192169764,0.015214518027942924,1.0,0.24992502907936529,0.8196315371812614,0.08782829847398818,0.1546346153990265,-0.02827474886586045,-0.06441378214093643,-0.09099031695045046,0.08912811426690029,0.17815403499724777,0.01567579948581033,-0.1951768817079739,-0.1951768817079739,-0.18764289406558435,-0.23474482063402813,-0.15864559736401482,-0.1553612250328547
log_volume,-0.19210489081607354,0.21859221736455572,-0.08309963242802457,-0.1351335045794734,0.0328771163643791,0.006993774172796185,0.007017413228909305,0.03639434090632141,0.05791018380249486,-0.030105830538301726,-0.07548050238407428,-0.03904376461620337,-0.14034690250760806,-0.061829888736687044,0.03258444172463902,0.008304134895704935,-0.16973657278450371,-0.020002055796782197,-0.06830023925578212,-0.03154876037275546,-0.10478200620819002,0.011912925787932264,-0.023977371858871117,-0.014923057586344244,0.03067443283763997,-0.004348081123359617,0.07312558770482804,0.00894716677770977,0.02151617993607658,0.18648031083518957,-0.03743955097338321,0.009415989557609297,0.24992502907936529,1.0,0.17929229312066008,0.008011877833846371,-0.0128124072898302,-0.00439193840615216,0.02523377475801938,-0.006554387350426873,0.044521324961578596,0.08152117425849127,-0.018737021593483266,0.13971267031160683,0.13971267031160683,-0.09349079248737657,-0.10042733925404258,-0.11213344139808562,-0.10940131192743274
abnormal_volume_flag,-0.09831801823088174,0.09365472134302363,-0.04143582570641643,-0.08875365405346768,0.07247508508994834,0.03185981065843723,0.04619596938454683,0.0363745106972358,0.041715635104639034,0.021588067961304122,0.03600007089883007,-0.009404469770468389,-0.04223772186226478,-0.029626974871536323,-0.04722359512114378,0.014584198851700413,-0.031771122266546256,-0.019516183673768294,0.08080897969286098,0.04033250776460185,0.019918665498983162,-0.0064736494298014684,-0.020028597591710922,-0.0507764467734097,-0.0789785233113825,-0.054771840238724535,-0.050542124492640735,0.006831090219027351,0.006088491576572649,0.35221021738023406,-0.008629946920321388,0.022046152212686528,0.8196315371812614,0.17929229312066008,1.0,0.06260376439384083,0.12255055242661589,-0.01665673969851985,-0.051848769251045326,-0.07022122451315267,0.05755193490015526,0.1264744577251704,0.0161166069853585,-0.15981376059968058,-0.15981376059968058,-0.09762784657652554,-0.1288214781130092,-0.10892701070310143,-0.10744584475625163
sec_sentiment_score,0.06018132696414586,-0.0014455908536147371,0.034013251146877616,-0.004989654710921578,0.0279386381196861,0.009451732389993618,-0.010832726032400018,0.012879354949071524,0.041038876452497014,0.07090280820820954,0.148488960482786,0.04568265186967036,0.02528961810275804,0.07887669054331714,0.08088732221363017,-0.04353093071291868,0.0028543183912669895,0.025530162671365427,0.07348593109853384,0.06978284772852619,0.10053791316878184,0.10027198034173156,0.1061451077684381,0.07875105541580324,-0.16471503901317433,-0.16150178505198545,-0.05229713712392686,-0.1023613634456975,0.007370304230686147,-0.04300811154160367,0.12932012223515127,0.026320725574516427,0.08782829847398818,0.008011877833846371,0.06260376439384083,1.0,0.6822725105355507,-0.8834192462526493,0.3644384625873829,-0.9903467493020327,0.4300825109892469,0.29578927908492536,-0.3878256567014688,-0.13483650279946868,-0.13483650279946868,-0.0825686671743377,-0.001896646392385786,-0.056890842374318976,-0.056554180389340784
sec_positive_prob,0.06644937255508267,-0.06028609009331056,-0.07516293088158753,0.02209375487872534,-0.004395513250192881,0.04842335559434043,-0.040784745156792375,0.07727140831202639,0.10221716370654886,-0.012670430939344416,0.09662021419588426,-0.045080945767669654,0.013801782123349628,0.050799816118361894,0.05814175291375343,0.026797567121030444,-0.02987650755268886,-0.005223369871838298,0.04574959997085347,0.055331753128308146,0.041914024748782544,0.0769935080757579,0.05558126651218391,0.03448377763056727,-0.13814594699833851,-0.10457767263012983,-0.09412931430683504,-0.10229853093417306,0.030683406258791488,0.021552026172341834,0.10572232970394979,0.042294764170883695,0.1546346153990265,-0.0128124072898302,0.12255055242661589,0.6822725105355507,1.0,-0.32013915926234293,-0.34336760181676224,-0.6690611957093404,0.30337945662389965,0.4146217526900148,-0.14882440133976682,-0.14430845706087742,-0.14430845706087742,-0.10027190191192097,-0.19656863406428718,-0.08165216945614322,-0.0802416769868327
sec_negative_prob,-0.07238763878136459,0.0057957504010157125,-0.10618849585596783,-0.015407364180452309,-0.06791538074514683,0.0002686470928363672,0.010023561925516787,0.04102753527207572,0.017824797495063376,-0.07019025075362312,-0.1187157818915684,-0.06478779583164722,-0.05348844862676473,-0.08791765764196703,-0.07461758713081838,0.04394051988895615,-0.04513916333104746,-0.035079413358328426,-0.04974701028012989,-0.04139445724894145,-0.09345121562113684,-0.08686084365379089,-0.10928259310214992,-0.08059841602595391,0.11722701348097135,0.13719869178574165,0.005373831080892911,0.08654221563691386,0.003048971805152505,0.06281633037251823,-0.09497704123185437,-0.006114895286432142,-0.02827474886586045,-0.00439193840615216,-0.01665673969851985,-0.8834192462526493,-0.32013915926234293,1.0,-0.7227671229292627,0.8768633395824386,-0.3828756789081669,-0.14230688293709742,0.4338340018626635,0.07383750529373385,0.07383750529373385,0.06049474281039004,-0.12403260468627564,0.03203167418244497,0.032482806344606395
sec_neutral_prob,0.01905192885984994,0.01545404046878982,0.18036517200959482,0.015729709335716505,0.07776365919039098,-0.03829770081338426,0.00777527710204459,-0.05733064969868396,-0.050935676483164424,0.05873388674145899,0.0707904284515712,0.07484033607167664,0.0446413088652777,0.07342896688204872,0.04918914847109437,-0.047186841776311814,0.08901024694484452,0.03753564147519638,0.023027663458498847,0.012610593483551409,0.07773665284754623,0.03881639986743391,0.07021849892363126,0.0547546753738264,-0.0270931960469961,-0.07565392512955865,0.0692185195644963,-0.026060033559207454,-0.012465962316427652,-0.050776265167469144,0.026325050798186762,0.001466788200727001,-0.06441378214093643,0.02523377475801938,-0.051848769251045326,0.3644384625873829,-0.34336760181676224,-0.7227671229292627,1.0,-0.3829639772324952,0.16769725775386254,-0.1498501185194783,-0.3433986315153542,0.045533215610575,0.045533215610575,0.00872846271488835,0.26937949135831174,0.018006527490888387,0.01619059597290921
sec_sentiment_abs,-0.055419294882310094,0.008772017787133943,-0.04441953497540672,0.004093730786660261,-0.027690147277474878,-0.011284587702595227,0.013628577190190993,-0.01007706174774566,-0.036675752881779364,-0.06907577293091559,-0.15139511704999803,-0.04992509668526583,-0.03049888413862761,-0.08068819854009242,-0.09093940099604707,0.047128767895782665,-0.01408696282593772,-0.02637341302930163,-0.06804324218784617,-0.07207442870224685,-0.10379714352527925,-0.09630337345923314,-0.09612580803567737,-0.07282573620223304,0.1642798642402706,0.15960788552159147,0.05079633206515194,0.10996417231179881,-0.006459325407438959,0.03839477438581152,-0.12265965206399983,-0.02505574071159322,-0.09099031695045046,-0.006554387350426873,-0.07022122451315267,-0.9903467493020327,-0.6690611957093404,0.8768633395824386,-0.3829639772324952,1.0,-0.41875753377665415,-0.2769498958599441,0.3865265068308621,0.13248746564529829,0.13248746564529829,0.08589676432176763,-0.0018283565598650317,0.06606156510568054,0.06573336780658996
sec_sentiment_change_prev,-0.0022923361043025365,0.028088763016073656,-0.016904182780910895,0.0009507492884748823,0.008185149167764237,-0.013298106035087348,-0.021678577029225536,5.129465712209388e-05,0.005446091157937702,-0.006718749520737695,0.0017565521956770154,-0.0031467578201287007,0.009315720235879671,-0.002470521808888844,-0.004324820305504439,-0.031155670302888183,-0.005767443506523163,0.016771014144015776,0.0202403184963988,0.023637946413471275,0.03601356531716213,0.048306584135106245,0.04911126074569882,0.05869103860103647,-0.0763333837994029,-0.06406392363386056,-0.04321378374810742,0.0017948396834911076,0.05256134377633228,-0.0035078919855483595,0.09107462038972249,0.035529706673998504,0.08912811426690029,0.044521324961578596,0.05755193490015526,0.4300825109892469,0.30337945662389965,-0.3828756789081669,0.16769725775386254,-0.41875753377665415,1.0,0.6888045485719727,-0.8714820694052057,-0.11710653419896556,-0.11710653419896556,-0.15361274319964172,0.0653325881232851,-0.09472148388702097,-0.09147573757525236
sec_positive_change_prev,-0.023429368868568955,0.039099882416028,-0.09759229067454012,-0.008557632030853099,-0.007777667573899232,0.0017326427687345647,0.00737832601918963,-0.011696560719896247,-0.006348855204012066,-0.020106478537372713,-0.01706093258492303,-0.020672675410379534,-0.048777017575811744,-0.06372032542962584,0.005413816763896626,-0.014119374937098474,-0.052248563237959754,0.00019435098537777943,-0.011188482041772637,0.017679512266607217,-0.015731358884857688,0.026307290924564297,-0.015234208609769822,0.005867824152070764,-0.08193397141257716,-0.003285051888820743,-0.13138512128636332,0.007664288054289352,0.0961501830780465,0.020939868645599845,0.0574166605434702,0.04238298739186819,0.17815403499724777,0.08152117425849127,0.1264744577251704,0.29578927908492536,0.4146217526900148,-0.14230688293709742,-0.1498501185194783,-0.2769498958599441,0.6888045485719727,1.0,-0.3060520322367065,-0.31825194924026057,-0.31825194924026057,-0.360686760140909,-0.22678746275545447,-0.2886463271252654,-0.2853075039020121
sec_negative_change_prev,-0.01720704651643775,-0.005780189495895146,-0.045369165740499054,-0.016681454806238245,-0.0260679286626453,0.015062761418876686,0.02959422449127026,0.00550267737751791,0.005616290209375256,0.0032508917615287156,-0.014861177890349134,-0.008389342009313011,-0.052709168179841066,-0.03175599990953327,-0.0030455353570529617,0.03647869656597987,-0.02492466434667619,-0.013815623492869902,-0.018495826721589118,-0.017054345486792934,-0.04243958543001324,-0.035581729024571546,-0.06230503356571755,-0.06872772698940761,0.042114031690351994,0.07815016569455481,-0.03516220599407308,-0.003910081094664015,-0.0001564425618074987,0.02327149735968326,-0.06453405537578705,-0.008840463163568669,0.01567579948581033,-0.018737021593483266,0.0161166069853585,-0.3878256567014688,-0.14882440133976682,0.4338340018626635,-0.3433986315153542,0.3865265068308621,-0.8714820694052057,-0.3060520322367065,1.0,-0.06231660904088164,-0.06231660904088164,-0.031797284473878265,-0.24194521623337684,-0.053071275962760976,-0.055586959762465124
sec_chunk_count,0.157500338979589,0.016372749064106826,0.09071154135721538,0.11587437561683903,0.007811884126526522,-0.0019711727412609213,-0.05952082366760855,0.2141509543282937,0.13098063288018155,-0.06586224442154581,-0.12080413650065011,-0.10430872986997902,0.00920941272968147,0.07994683955673254,-0.07086991515842227,0.04892233037096178,0.1193823059064664,0.05974638926730903,0.00405604911458423,0.00014253113626435017,0.07231657197045048,0.017937742491313625,0.0596103228305083,0.0384029740754697,0.05527536635008761,-0.043934328709604585,0.11165308287863235,-0.019534770995557817,-0.048987342976946395,-0.04990159785805249,0.019157379093162556,-0.0023645551209301344,-0.1951768817079739,0.13971267031160683,-0.15981376059968058,-0.13483650279946868,-0.14430845706087742,0.07383750529373385,0.045533215610575,0.13248746564529829,-0.11710653419896556,-0.31825194924026057,-0.06231660904088164,1.0,1.0,0.5756860661778702,0.40703232841724996,0.3728316800436674,0.37137936052676235
sec_log_chunk_count,0.157500338979589,0.016372749064106826,0.09071154135721538,0.11587437561683903,0.007811884126526522,-0.0019711727412609213,-0.05952082366760855,0.2141509543282937,0.13098063288018155,-0.06586224442154581,-0.12080413650065011,-0.10430872986997902,0.00920941272968147,0.07994683955673254,-0.07086991515842227,0.04892233037096178,0.1193823059064664,0.05974638926730903,0.00405604911458423,0.00014253113626435017,0.07231657197045048,0.017937742491313625,0.0596103228305083,0.0384029740754697,0.05527536635008761,-0.043934328709604585,0.11165308287863235,-0.019534770995557817,-0.048987342976946395,-0.04990159785805249,0.019157379093162556,-0.0023645551209301344,-0.1951768817079739,0.13971267031160683,-0.15981376059968058,-0.13483650279946868,-0.14430845706087742,0.07383750529373385,0.045533215610575,0.13248746564529829,-0.11710653419896556,-0.31825194924026057,-0.06231660904088164,1.0,1.0,0.5756860661778702,0.40703232841724996,0.3728316800436674,0.37137936052676235
days_since_prior_event,0.023846148698506663,-0.022427397369743928,0.0021039590502032386,-0.0032173078623359266,0.046236823911687805,0.019198215023970944,0.009380694200413958,0.0333325198946301,0.020631190761258723,0.03591542241910409,0.014507269006790391,0.024193458032583624,0.07275681691028259,0.06653635377133345,0.019327717420319433,-0.044028374282885197,-0.004803535687352242,-0.017029880369958224,0.04047842906717538,0.04984818404175557,0.03570124020411365,0.0023592389458768504,0.04756451125532102,0.017150610990925144,0.09948162164726569,-0.08719840694449454,0.2623579121972722,-0.015125139994987763,-0.07663167368921318,-0.02003113010323984,-0.016949264605769728,0.027282540446025287,-0.18764289406558435,-0.09349079248737657,-0.09762784657652554,-0.0825686671743377,-0.10027190191192097,0.06049474281039004,0.00872846271488835,0.08589676432176763,-0.15361274319964172,-0.360686760140909,-0.031797284473878265,0.5756860661778702,0.5756860661778702,1.0,0.40317981989939566,0.5009599616083033,0.5009599616083033
days_since_prior_same_event_type,0.14744535787097732,-0.11106073466517893,0.18791488904023546,0.0755224171480173,0.01230536498719703,-0.06731572594293703,-0.01637172212822159,0.03900130060468823,0.022554721464244823,0.029139507102094394,0.08854955516813645,0.022354659561078877,0.1521859354214894,0.17289840436090992,-0.08999023875355074,-0.004856488336881253,0.1353322098281517,0.07137822681818642,0.06809255355172242,0.06927028170309912,0.15860573149154727,-0.023631199422596567,0.03091191979504771,-0.021827453809674432,0.14854983667959556,0.03337347213663607,0.15649399656046314,0.02324056335282112,-0.007217216441606024,-0.02567625474518125,-0.08122495648531808,0.010132820464883643,-0.23474482063402813,-0.10042733925404258,-0.1288214781130092,-0.001896646392385786,-0.19656863406428718,-0.12403260468627564,0.26937949135831174,-0.0018283565598650317,0.0653325881232851,-0.22678746275545447,-0.24194521623337684,0.40703232841724996,0.40703232841724996,0.40317981989939566,1.0,0.25605793489053824,0.25605793489053824
current_filing_fundamentals_available,-0.05949218361042125,0.11780295387501478,-0.22046449241811872,-0.05214117867108267,0.05062170820438583,0.0270721684748435,0.03445482978025924,0.04626800502130192,0.038910253535798696,0.0037846611490568016,0.03845769618576428,-0.02410585502678052,-0.09101770715355827,-0.11404707487150567,-0.19446802064365698,0.061591973981714995,-0.16709760906815815,-0.02303352315058548,0.05825438538281211,0.06443868782923172,-0.007060694450303645,-0.05675913318771353,0.007759552650869541,-0.011511382948349573,0.0065177231992616744,-0.09306194845135173,0.11822969253718434,-8.655175149135018e-05,-0.03876066593754401,-0.07937924547645829,0.005026201421152657,0.025513951091798007,-0.15864559736401482,-0.11213344139808562,-0.10892701070310143,-0.056890842374318976,-0.08165216945614322,0.03203167418244497,0.018006527490888387,0.06606156510568054,-0.09472148388702097,-0.2886463271252654,-0.053071275962760976,0.3728316800436674,0.3728316800436674,0.5009599616083033,0.25605793489053824,1.0,0.9979138393884373
fund_snapshot_is_current_event,-0.05949218361042125,0.11780295387501478,-0.22046449241811872,-0.05214117867108267,0.05062170820438583,0.0270721684748435,0.03445482978025924,0.04626800502130192,0.038910253535798696,0.0037846611490568016,0.03845769618576428,-0.02410585502678052,-0.09101770715355827,-0.11404707487150567,-0.19446802064365698,0.061591973981714995,-0.16709760906815815,-0.02303352315058548,0.05825438538281211,0.06443868782923172,-0.007060694450303645,-0.05716763160405181,0.007741528519390031,-0.01118513506934532,0.008170568046954471,-0.09017732886829853,0.1173347766005986,0.0009182950729879738,-0.03991251374468635,-0.07662118602853343,0.00451725094277953,0.02505364877410222,-0.1553612250328547,-0.10940131192743274,-0.10744584475625163,-0.056554180389340784,-0.0802416769868327,0.032482806344606395,0.01619059597290921,0.06573336780658996,-0.09147573757525236,-0.2853075039020121,-0.055586959762465124,0.37137936052676235,0.37137936052676235,0.5009599616083033,0.25605793489053824,0.9979138393884373,1.0
